employee_id,employee_name,gender,department_name,job_title,city,state,country,manager_name,hire_date,tenure_years,salary,education_level,business_travel,distance_from_home_km,performance_rating,job_satisfaction,work_life_balance,latest_attendance_status,overtime_hours,exit_date,exit_reason,is_active
1409,Ashok Mehta,Male,Finance,Financial Analyst,Mumbai,Maharashtra,India,Rohan Joshi,2025-11-05,0.41,56981.0,Diploma,Travel_Frequently,48,2.0,5,2.0,,,2026-04-04,Personal Reasons,False
1410,Sunita Rao,Female,Research & Development,Research Scientist,Chennai,Tamil Nadu,India,Ritu Rao,2018-10-19,4.69,75712.0,Diploma,Travel_Rarely,7,3.0,4,5.0,Present,0.0,2023-06-28,Relocation,False
1411,Sanjay Kapoor,Male,Research & Development,Lab Technician,Chennai,Tamil Nadu,India,Amit Tiwari,2025-08-11,0.94,67065.0,High School,Travel_Rarely,28,3.0,4,4.0,Present,1.5,,,True
1412,Swati Patel,Female,Sales,Sales Executive,Bangalore,Karnataka,India,Rohan Kapoor,2024-07-31,0.45,38920.0,Master'S,Travel_Rarely,53,3.0,1,3.0,Present,2.0,2025-01-10,Not Specified,False
1413,Priya Singh,Female,Human Resources,HR Business Partner,Lucknow,Uttar Pradesh,India,Rohan Kapoor,2024-12-31,1.55,34000.0,Master'S,Travel_Frequently,45,5.0,1,4.0,Wfh,0.0,,,True
1414,Varun Patel,Male,Operations,Operations Executive,Chennai,Tamil Nadu,India,Riya Singh,2022-06-22,4.07,56303.0,Diploma,Non-Travel,39,5.0,1,5.0,Present,3.0,,,True
1415,Pooja Verma,Female,Research & Development,Lab Technician,Chennai,Tamil Nadu,India,Suresh Saxena,2013-08-13,12.93,82035.0,High School,Travel_Rarely,3,3.0,3,5.0,,,,,True
1416,Kavya Tiwari,Female,Customer Support,Customer Success Manager,Noida,Uttar Pradesh,India,Vikram Nair,2021-09-21,3.64,36220.0,Diploma,Non-Travel,9,3.0,3,4.0,Present,2.0,2025-05-14,Personal Reasons,False
1417,Ashok Malhotra,Male,Human Resources,Recruiter,Lucknow,Uttar Pradesh,India,Aditya Verma,2024-07-28,1.97,57339.0,Bachelor'S,Travel_Frequently,24,4.0,3,1.0,,,,,True
1418,Manish Kumar,Male,IT,Qa Engineer,Jaipur,Rajasthan,India,Preeti Saxena,2010-08-01,15.96,89855.0,Bachelor'S,Non-Travel,52,4.0,5,4.0,,,,,True
1419,Anil Singh,Male,Human Resources,Recruiter,Lucknow,Uttar Pradesh,India,Kirti Chopra,2020-12-24,2.26,59756.0,Master'S,Travel_Rarely,52,5.0,4,5.0,,,2023-03-29,Compensation,False
1420,Swati Tiwari,Female,Research & Development,R&D Manager,Chennai,Tamil Nadu,India,Pooja Singh,2025-05-27,1.46,62225.0,Diploma,Travel_Rarely,46,1.0,1,4.0,Present,0.0,2026-11-13,Better Opportunity,False
1421,Ritu Rao,Female,Finance,Auditor,Mumbai,Maharashtra,India,Amit Patel,2015-02-18,11.41,80000.0,High School,Travel_Frequently,4,4.0,1,5.0,Present,0.0,,,True
1422,Manish Agarwal,Male,Research & Development,Data Scientist,Chennai,Tamil Nadu,India,Priya Chopra,2021-07-20,5.0,81509.0,Master'S,Travel_Frequently,23,3.0,5,3.0,,,,,True
1423,Ashok Kapoor,Male,Research & Development,Lab Technician,Chennai,Tamil Nadu,India,Riya Singh,2011-09-08,14.86,80282.0,Bachelor'S,Travel_Frequently,55,3.0,2,2.0,Present,3.0,,,True
1424,Divya Reddy,Female,Sales,Sales Associate,Bangalore,Karnataka,India,Vivaan Verma,2016-11-02,5.47,67312.0,Phd,Travel_Rarely,20,3.0,1,3.0,Present,1.5,2022-04-22,Compensation,False
1425,Anil Joshi,Male,Sales,Sales Executive,Bangalore,Karnataka,India,Suresh Reddy,2021-01-13,5.51,58402.0,Master'S,Travel_Rarely,20,4.0,2,1.0,,,,,True
1426,Pooja Kapoor,Female,Customer Support,Support Executive,Noida,Uttar Pradesh,India,Shreya Mehta,2017-12-07,8.61,49879.0,Bachelor'S,Non-Travel,43,5.0,3,4.0,Present,2.0,,,True
1427,Pooja Malhotra,Female,Customer Support,Customer Success Manager,Noida,Uttar Pradesh,India,Riya Singh,2025-04-16,1.26,29134.0,High School,Non-Travel,10,5.0,4,2.0,,,,,True
1428,Rajesh Malhotra,Male,Sales,Sales Associate,Bangalore,Karnataka,India,Kavya Bansal,2016-06-29,10.05,65545.0,Bachelor'S,Travel_Frequently,53,2.0,1,1.0,,,,,True
1429,Siddharth Yadav,Male,Research & Development,Lab Technician,Chennai,Tamil Nadu,India,Vikram Bansal,2024-02-09,1.97,72096.0,High School,Travel_Rarely,34,2.0,1,2.0,,,2026-01-28,Personal Reasons,False
1430,Kavita Bansal,Female,Sales,Sales Associate,Bangalore,Karnataka,India,Vivaan Verma,2011-02-28,15.39,53993.0,High School,Non-Travel,19,1.0,3,1.0,,,,,True
1431,Amit Bansal,Male,IT,IT Manager,Jaipur,Rajasthan,India,Shreya Chopra,2012-07-02,14.05,79623.0,Phd,Travel_Rarely,16,5.0,3,1.0,,,,,True
1432,Vikram Yadav,Male,Human Resources,HR Manager,Lucknow,Uttar Pradesh,India,Aditya Verma,2025-10-21,0.74,34000.0,Diploma,Non-Travel,13,5.0,3,3.0,,,,,True
1433,Meera Kapoor,Female,Human Resources,HR Executive,Lucknow,Uttar Pradesh,India,Preeti Sharma,2019-05-26,6.89,50542.0,Diploma,Travel_Rarely,44,5.0,1,1.0,,,2026-04-14,Not Specified,False
1434,Ritu Chopra,Female,Operations,Operations Manager,Chennai,Tamil Nadu,India,Aditya Verma,2014-02-16,12.42,65000.0,Phd,Travel_Rarely,55,3.0,1,2.0,,,,,True
1435,Rahul Verma,Male,Marketing,Content Strategist,Lucknow,Uttar Pradesh,India,Amit Patel,2024-05-06,2.2,63290.0,Phd,Non-Travel,42,2.0,5,3.0,,,,,True
1436,Varun Nair,Male,Research & Development,Data Scientist,Chennai,Tamil Nadu,India,Shreya Kapoor,2016-08-12,9.93,75469.0,Phd,Travel_Frequently,48,,4,2.0,Present,1.5,,,True
1437,Deepak Iyer,Male,IT,IT Manager,Jaipur,Rajasthan,India,Vikram Bansal,2023-01-17,3.5,83252.0,Master'S,Travel_Rarely,12,5.0,5,2.0,Present,1.0,,,True
1438,Sanjay Sharma,Male,Finance,Accountant,Mumbai,Maharashtra,India,Aditya Verma,2018-11-04,7.7,55490.0,High School,Non-Travel,25,3.0,4,2.0,Present,2.0,,,True
1439,Vikram Iyer,Male,Human Resources,HR Executive,Lucknow,Uttar Pradesh,India,Ashok Nair,2010-03-18,16.34,52861.0,Master'S,Travel_Rarely,22,2.0,4,1.0,,,,,True
1440,Preeti Singh,Female,Sales,Sales Executive,Bangalore,Karnataka,India,Rahul Chopra,2022-03-20,1.61,51024.0,Bachelor'S,Travel_Frequently,25,5.0,3,1.0,,,2023-10-30,Relocation,False
1441,Isha Singh,Female,Marketing,Marketing Executive,Lucknow,Uttar Pradesh,India,Kirti Malhotra,2018-01-06,8.53,63845.0,Bachelor'S,Non-Travel,44,3.0,5,5.0,,,,,True
1442,Meera Singh,Female,Finance,Auditor,Mumbai,Maharashtra,India,Shreya Malhotra,2018-04-12,8.27,67116.0,Master'S,Travel_Frequently,51,5.0,3,5.0,Present,2.0,,,True
1443,Divya Kumar,Female,Human Resources,HR Manager,Lucknow,Uttar Pradesh,India,Kavya Bansal,2018-08-21,7.91,37300.0,Diploma,Travel_Rarely,36,,2,4.0,Work From Home,0.0,,,True
1444,Anil Gupta,Male,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Rahul Chopra,2014-12-02,11.63,56707.0,Bachelor'S,Travel_Rarely,30,1.0,5,5.0,P,1.0,,,True
1445,Sneha Reddy,Female,Marketing,Marketing Executive,Lucknow,Uttar Pradesh,India,Suresh Patel,2013-02-02,13.46,57729.0,Master'S,Non-Travel,2,4.0,4,3.0,,,,,True
1446,Gaurav Malhotra,Male,Research & Development,Lab Technician,Chennai,Tamil Nadu,India,,2013-02-21,8.88,85000.0,High School,Non-Travel,42,1.0,4,4.0,Present,1.0,2022-01-10,Personal Reasons,False
1447,Anil Malhotra,Male,Customer Support,Customer Success Manager,Noida,Uttar Pradesh,India,Sneha Gupta,2015-10-15,10.76,54050.0,Diploma,Travel_Frequently,4,,4,3.0,,,,,True
1448,Deepak Bansal,Male,IT,Qa Engineer,Jaipur,Rajasthan,India,Preeti Kapoor,2018-07-14,8.01,69476.0,High School,Travel_Rarely,11,4.0,3,,Present,1.5,,,True
1449,Riya Saxena,Female,Marketing,Marketing Executive,Lucknow,Uttar Pradesh,India,Rahul Chopra,2016-01-15,10.51,59628.0,Bachelor'S,Travel_Frequently,13,,4,5.0,,,,,True
1450,Aditya Mehta,Male,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Preeti Sharma,2021-04-06,5.28,39424.0,High School,Travel_Frequently,15,5.0,5,1.0,Present,2.0,,,True
1451,Siddharth Agarwal,Male,IT,Qa Engineer,Jaipur,Rajasthan,India,Ritu Nair,2012-12-10,13.6,84886.0,Phd,Non-Travel,37,3.0,1,,Present,3.0,,,True
1452,Sanjay Saxena,Male,Human Resources,HR Business Partner,Lucknow,Uttar Pradesh,India,Kavita Saxena,2013-10-22,12.74,67000.0,Bachelor'S,Travel_Frequently,9,2.0,1,5.0,Present,0.0,,,True
1453,Shreya Chopra,Female,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Sanjay Joshi,2019-11-21,6.66,42075.0,High School,Travel_Frequently,4,2.0,4,4.0,,,,,True
1454,Vikram Singh,Male,Finance,Auditor,Mumbai,Maharashtra,India,Rohan Joshi,2022-10-15,3.76,64641.0,Master'S,Non-Travel,12,2.0,2,2.0,,,,,True
1455,Riya Chopra,Female,IT,Software Engineer,Jaipur,Rajasthan,India,Shreya Malhotra,2017-09-06,8.87,74031.0,Diploma,Travel_Frequently,3,5.0,2,5.0,,,,,True
1456,Kavita Bansal,Female,Marketing,Marketing Executive,Lucknow,Uttar Pradesh,India,Kavya Bansal,2010-07-07,16.03,65689.0,Master'S,Travel_Frequently,14,1.0,4,3.0,,,,,True
1457,Manish Mehta,Male,Finance,Accountant,Mumbai,Maharashtra,India,Manish Kumar,2017-11-01,8.71,67187.0,High School,Travel_Frequently,13,4.0,5,3.0,,,,,True
1458,Anjali Sharma,Female,Research & Development,Data Scientist,Chennai,Tamil Nadu,India,Nisha Agarwal,2021-03-15,5.34,59707.0,Diploma,Travel_Frequently,38,5.0,3,4.0,Present,1.0,,,True
1459,Preeti Patel,Female,Operations,Operations Executive,Chennai,Tamil Nadu,India,Deepak Rao,2025-03-30,1.3,53913.0,Master'S,Travel_Rarely,27,1.0,4,2.0,,,,,True
1460,Pooja Patel,Female,Customer Support,Support Team Lead,Noida,Uttar Pradesh,India,Ritu Nair,2013-12-20,12.73,44263.0,High School,Non-Travel,6,2.0,2,1.0,,,2026-09-11,Health Reasons,False
1461,Sakshi Saxena,Female,Human Resources,HR Executive,Lucknow,Uttar Pradesh,India,Riya Kapoor,2016-07-02,10.05,67000.0,Master'S,Travel_Frequently,46,5.0,4,1.0,Present,0.0,,,True
1462,Siddharth Rao,Male,Finance,Finance Manager,Mumbai,Maharashtra,India,Rohan Joshi,2019-04-21,7.24,70617.0,Phd,Travel_Rarely,22,2.0,3,3.0,Present,1.5,,,True
1463,Riya Yadav,Female,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Rajesh Iyer,2012-11-21,13.66,54867.0,Diploma,Non-Travel,41,,1,5.0,,,,,True
1464,Preeti Patel,Female,IT,System Admin,Jaipur,Rajasthan,India,Manish Kumar,2012-02-04,14.45,78742.0,High School,Travel_Rarely,41,,3,5.0,,,,,True
1465,Sanjay Reddy,Male,Marketing,Seo Specialist,Lucknow,Uttar Pradesh,India,Ritu Rao,2015-11-04,10.7,63136.0,Phd,Non-Travel,10,4.0,3,3.0,,,,,True
1466,Meera Reddy,Female,Operations,Operations Executive,Chennai,Tamil Nadu,India,Rohan Kapoor,2011-08-26,14.9,60559.0,Bachelor'S,Non-Travel,43,3.0,4,4.0,Present,1.5,,,True
1467,Meera Bansal,Female,Sales,Sales Manager,Bangalore,Karnataka,India,Amit Patel,2015-09-16,10.84,66150.0,High School,Non-Travel,15,3.0,1,3.0,,,,,True
1468,Swati Reddy,Female,Human Resources,Recruiter,Lucknow,Uttar Pradesh,India,Shreya Chopra,2021-02-13,1.28,56172.0,Phd,Non-Travel,51,3.0,2,4.0,Present,0.0,2022-05-27,Compensation,False
1469,Kavita Yadav,Female,Finance,Finance Manager,Mumbai,Maharashtra,India,Amit Bansal,2012-05-31,14.13,71936.0,Bachelor'S,Travel_Rarely,19,1.0,5,3.0,,,,,True
1470,Sunita Sharma,Female,Human Resources,Recruiter,Lucknow,Uttar Pradesh,India,Priya Chopra,2014-03-04,12.38,55935.0,Bachelor'S,Travel_Rarely,37,5.0,3,1.0,,,,,True
1471,Shreya Yadav,Female,Marketing,Marketing Manager,Lucknow,Uttar Pradesh,India,Sneha Kumar,2022-08-01,3.96,51717.0,Bachelor'S,Non-Travel,4,3.0,2,3.0,Present,3.0,,,True
1472,Pooja Singh,Female,Customer Support,Support Executive,Noida,Uttar Pradesh,India,Nisha Sharma,2017-05-01,9.22,30384.0,Master'S,Travel_Frequently,34,5.0,2,,Present,0.0,,,True
1473,Manish Rao,Male,Finance,Finance Manager,Mumbai,Maharashtra,India,Kavya Bansal,2017-10-03,8.79,56041.0,High School,Travel_Frequently,7,2.0,3,3.0,Present,1.0,,,True
1474,Rajesh Malhotra,Male,Marketing,Marketing Manager,Lucknow,Uttar Pradesh,India,Riya Kapoor,2014-04-15,12.26,73000.0,High School,Non-Travel,20,5.0,3,1.0,,,,,True
1475,Divya Patel,Female,Research & Development,Data Scientist,Chennai,Tamil Nadu,India,Kirti Malhotra,2012-10-31,13.71,85000.0,Diploma,Travel_Rarely,43,5.0,5,1.0,Work From Home,0.0,,,True
1476,Sneha Gupta,Female,Finance,Finance Manager,Mumbai,Maharashtra,India,Preeti Sharma,2011-11-10,10.62,75022.0,Diploma,Travel_Frequently,14,3.0,1,5.0,,,2022-06-24,Not Specified,False
1477,Riya Tiwari,Female,IT,IT Manager,Jaipur,Rajasthan,India,Pooja Singh,2020-03-08,6.36,79130.0,Master'S,Non-Travel,18,,3,3.0,,,,,True
1478,Vikram Kapoor,Male,Human Resources,HR Manager,Lucknow,Uttar Pradesh,India,Shreya Malhotra,2020-05-03,6.19,52405.0,Master'S,Travel_Rarely,33,5.0,1,2.0,,,2026-07-11,Compensation,False
1479,Anil Malhotra,Male,Marketing,Content Strategist,Lucknow,Uttar Pradesh,India,Suresh Reddy,2019-01-12,7.52,73000.0,High School,Non-Travel,37,5.0,3,1.0,Present,0.0,,,True
1480,Ashok Chopra,Male,Operations,Operations Executive,Chennai,Tamil Nadu,India,,2025-07-07,1.03,50473.0,Diploma,Travel_Frequently,40,1.0,5,,,,,,True
1481,Karan Mehta,Male,Human Resources,Recruiter,Lucknow,Uttar Pradesh,India,Kirti Chopra,2013-03-07,13.37,61006.0,High School,Travel_Rarely,31,1.0,3,5.0,,,,,True
1482,Aarav Sharma,Male,Finance,Accountant,Mumbai,Maharashtra,India,Preeti Mehta,2021-04-14,5.26,55221.0,Master'S,Travel_Rarely,30,5.0,4,3.0,,,,,True
1483,Pooja Nair,Female,Sales,Sales Manager,Bangalore,Karnataka,India,Vikram Nair,2014-12-10,11.61,49536.0,Master'S,Travel_Rarely,41,5.0,1,5.0,Present,3.0,,,True
1484,Amit Joshi,Male,IT,Qa Engineer,Jaipur,Rajasthan,India,Riya Kapoor,2019-05-12,7.19,77382.0,Bachelor'S,Non-Travel,1,1.0,5,4.0,Work From Home,3.0,,,True
1485,Siddharth Rao,Male,Research & Development,R&D Manager,Chennai,Tamil Nadu,India,Suresh Saxena,2016-06-19,10.08,69047.0,Bachelor'S,Non-Travel,17,1.0,2,2.0,Present,0.0,,,True
1486,Vivaan Nair,Male,Research & Development,Lab Technician,Chennai,Tamil Nadu,India,Gaurav Iyer,2023-02-16,3.42,53721.0,Bachelor'S,Travel_Frequently,20,1.0,2,4.0,Leave,2.0,,,True
1487,Arjun Nair,Male,Research & Development,Data Scientist,Chennai,Tamil Nadu,India,Gaurav Iyer,2014-06-23,12.07,72913.0,Diploma,Travel_Rarely,45,1.0,4,2.0,,,,,True
1488,Meera Malhotra,Female,Customer Support,Support Team Lead,Noida,Uttar Pradesh,India,Shreya Chopra,2020-05-06,6.2,35622.0,Phd,Non-Travel,40,2.0,2,,Present,1.0,,,True
1489,Kavya Chopra,Female,Sales,Sales Associate,Bangalore,Karnataka,India,Kavya Bansal,2021-08-14,4.93,65861.0,High School,Travel_Frequently,38,,5,4.0,,,,,True
1490,Siddharth Kumar,Male,Customer Support,Support Executive,Noida,Uttar Pradesh,India,Riya Singh,2025-02-26,1.39,44107.0,High School,Non-Travel,39,5.0,5,2.0,,,,,True
1491,Nikhil Sharma,Male,Customer Support,Support Team Lead,Noida,Uttar Pradesh,India,Neha Mehta,2012-09-24,13.82,55640.0,Phd,Travel_Rarely,10,2.0,1,1.0,Absent,0.0,,,True
1492,Karan Agarwal,Male,Marketing,Seo Specialist,Lucknow,Uttar Pradesh,India,Sanjay Singh,2016-07-03,10.04,73000.0,Master'S,Non-Travel,19,,3,2.0,,,,,True
1493,Ananya Yadav,Female,Customer Support,Support Executive,Noida,Uttar Pradesh,India,Kirti Malhotra,2013-02-15,10.27,55731.0,Master'S,Non-Travel,12,5.0,2,4.0,Present,0.0,2023-05-25,Not Specified,False
1494,Nisha Kumar,Female,Finance,Finance Manager,Mumbai,Maharashtra,India,Neha Mehta,2011-07-13,15.02,70617.0,Phd,Non-Travel,45,1.0,4,3.0,,,,,True
1495,Neha Verma,Female,Sales,Sales Manager,Bangalore,Karnataka,India,Amit Patel,2012-03-01,14.38,70000.0,High School,Travel_Frequently,25,2.0,4,4.0,,,,,True
1496,Pooja Verma,Female,Human Resources,Recruiter,Lucknow,Uttar Pradesh,India,Preeti Mehta,2024-02-28,2.39,49861.0,Master'S,Travel_Frequently,19,4.0,1,5.0,,,,,True
1497,Vivaan Tiwari,Male,Sales,Sales Executive,Bangalore,Karnataka,India,Suresh Rao,2010-09-30,12.86,60385.0,Phd,Non-Travel,54,1.0,1,,,,2023-08-11,Relocation,False
1498,Sakshi Saxena,Female,Research & Development,Research Scientist,Chennai,Tamil Nadu,India,Ananya Reddy,2019-08-04,7.33,68886.0,Phd,Non-Travel,15,3.0,5,3.0,P,1.5,2026-12-01,Retirement,False
1499,Meera Gupta,Female,Research & Development,R&D Manager,Chennai,Tamil Nadu,India,Shreya Chopra,2021-12-26,4.56,59808.0,Master'S,Travel_Frequently,2,1.0,2,5.0,,,,,True
1500,Vikram Reddy,Male,IT,Software Engineer,Jaipur,Rajasthan,India,Sanjay Singh,2021-01-26,5.48,62123.0,Phd,Non-Travel,36,4.0,2,1.0,Present,0.0,,,True
1501,Aarav Bansal,Male,Marketing,Content Strategist,Lucknow,Uttar Pradesh,India,Vikram Nair,2020-09-17,5.83,64134.0,Phd,Travel_Rarely,44,4.0,5,5.0,Present,1.5,,,True
1502,Sunita Kumar,Female,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Vikram Bansal,2012-08-04,13.95,65000.0,Phd,Non-Travel,27,2.0,2,2.0,Absent,1.5,,,True
1503,Rohan Iyer,Male,Sales,Sales Executive,Bangalore,Karnataka,India,Neha Mehta,2012-11-04,13.7,54347.0,High School,Non-Travel,17,5.0,5,5.0,Absent,3.0,,,True
1504,Sneha Kapoor,Female,Finance,Finance Manager,Mumbai,Maharashtra,India,Sanjay Singh,2022-05-15,4.18,65742.0,Phd,Travel_Rarely,6,2.0,5,,Present,1.0,,,True
1505,Sanjay Saxena,Male,Marketing,Marketing Executive,Lucknow,Uttar Pradesh,India,,2013-03-08,13.36,62820.0,Bachelor'S,Travel_Rarely,20,4.0,4,3.0,Present,1.0,,,True
1506,Swati Sharma,Female,Operations,Operations Executive,Chennai,Tamil Nadu,India,,2014-08-13,11.93,53979.0,Phd,Travel_Rarely,52,5.0,5,3.0,,,,,True
1507,Kavita Verma,Female,Human Resources,Recruiter,Lucknow,Uttar Pradesh,India,Sneha Gupta,2020-05-25,4.75,46458.0,High School,Travel_Frequently,18,5.0,1,5.0,,,2025-02-24,Retirement,False
1508,Kirti Chopra,Female,Sales,Territory Manager,Bangalore,Karnataka,India,Nisha Agarwal,2016-01-11,10.52,53844.0,Diploma,Travel_Rarely,2,1.0,2,3.0,Present,0.0,,,True
1509,Preeti Reddy,Female,Operations,Operations Executive,Chennai,Tamil Nadu,India,Kavya Kapoor,2023-09-09,2.86,44645.0,Diploma,Travel_Frequently,42,3.0,3,1.0,Present,3.0,,,True
1510,Kirti Mehta,Female,Sales,Sales Manager,Bangalore,Karnataka,India,Suresh Patel,2015-10-24,10.74,60790.0,Phd,Non-Travel,33,5.0,2,1.0,,,,,True
1511,Neha Malhotra,Female,Finance,Accountant,Mumbai,Maharashtra,India,Kavya Iyer,2017-04-29,9.22,70971.0,Bachelor'S,Travel_Frequently,2,2.0,3,3.0,,,,,True
1512,Riya Chopra,Female,Sales,Sales Manager,Bangalore,Karnataka,India,Shreya Kapoor,2024-07-24,2.21,47544.0,High School,Non-Travel,39,3.0,2,1.0,Leave,3.0,2026-10-09,Not Specified,False
1513,Riya Tiwari,Female,Finance,Accountant,Mumbai,Maharashtra,India,Sanjay Yadav,2015-06-15,11.09,69707.0,Master'S,Non-Travel,23,2.0,1,5.0,Present,0.0,,,True
1514,Sakshi Iyer,Female,Customer Support,Support Team Lead,Noida,Uttar Pradesh,India,Preeti Mehta,2022-10-09,0.7,33373.0,Bachelor'S,Travel_Rarely,8,5.0,4,,,,2023-06-21,Health Reasons,False
1515,Riya Patel,Female,Customer Support,Support Executive,Noida,Uttar Pradesh,India,,2012-09-16,13.84,51122.0,Diploma,Non-Travel,33,2.0,1,3.0,,,,,True
1516,Kavya Chopra,Female,Marketing,Content Strategist,Lucknow,Uttar Pradesh,India,Nisha Malhotra,2017-07-22,8.99,67506.0,Master'S,Travel_Frequently,54,2.0,3,1.0,Present,0.0,,,True
1517,Gaurav Agarwal,Male,Human Resources,HR Executive,Lucknow,Uttar Pradesh,India,Suresh Reddy,2023-04-21,3.24,50844.0,Bachelor'S,Travel_Rarely,4,2.0,3,3.0,,,,,True
1518,Shreya Mehta,Female,Operations,Operations Executive,Chennai,Tamil Nadu,India,Rahul Chopra,2010-12-10,15.61,55571.0,Bachelor'S,Non-Travel,19,,5,5.0,,,,,True
1519,Divya Yadav,Female,Human Resources,Recruiter,Lucknow,Uttar Pradesh,India,Rajesh Iyer,2012-02-26,14.39,64365.0,Diploma,Travel_Rarely,54,2.0,5,4.0,Present,0.0,,,True
1520,Nisha Agarwal,Female,Research & Development,Data Scientist,Chennai,Tamil Nadu,India,Riya Singh,2012-06-16,14.09,85000.0,Bachelor'S,Travel_Frequently,51,2.0,3,3.0,,,,,True
1521,Divya Kapoor,Female,Human Resources,Recruiter,Lucknow,Uttar Pradesh,India,,2019-09-21,2.38,38857.0,High School,Non-Travel,38,3.0,1,4.0,,,2022-02-06,Retirement,False
1522,Swati Kumar,Female,Customer Support,Support Executive,Noida,Uttar Pradesh,India,Pooja Reddy,2021-02-21,5.4,47426.0,Phd,Non-Travel,46,2.0,5,1.0,,,,,True
1523,Kirti Iyer,Female,IT,Qa Engineer,Jaipur,Rajasthan,India,Rahul Chopra,2024-09-25,1.81,62386.0,Phd,Travel_Rarely,7,1.0,2,3.0,,,,,True
1524,Kavita Kapoor,Female,IT,System Admin,Jaipur,Rajasthan,India,Nisha Sharma,2019-07-13,3.94,80064.0,Master'S,Travel_Rarely,44,3.0,4,4.0,Present,3.0,2023-06-22,Retirement,False
1525,Ananya Saxena,Female,IT,IT Manager,Jaipur,Rajasthan,India,Rohan Joshi,2017-02-14,9.42,73006.0,High School,Travel_Rarely,27,1.0,3,3.0,Work From Home,1.0,,,True
1526,Ashok Yadav,Male,IT,System Admin,Jaipur,Rajasthan,India,Kavya Bansal,2022-02-08,4.44,57193.0,High School,Non-Travel,24,5.0,5,2.0,,,,,True
1527,Sneha Rao,Female,Research & Development,R&D Manager,Chennai,Tamil Nadu,India,Amit Bansal,2019-04-10,7.27,57865.0,Master'S,Non-Travel,11,5.0,1,4.0,,,,,True
1528,Aarav Nair,Male,Human Resources,HR Business Partner,Lucknow,Uttar Pradesh,India,Divya Saxena,2018-12-27,7.12,53698.0,High School,Travel_Frequently,10,4.0,3,2.0,Present,1.0,2026-02-09,Health Reasons,False
1529,Anjali Malhotra,Female,Sales,Territory Manager,Bangalore,Karnataka,India,Suresh Malhotra,2020-04-17,6.25,56431.0,Master'S,Travel_Frequently,35,4.0,5,1.0,,,,,True
1530,Meera Saxena,Female,Human Resources,HR Executive,Lucknow,Uttar Pradesh,India,Kavya Bansal,2015-03-17,11.34,51754.0,Master'S,Non-Travel,6,2.0,1,3.0,,,,,True
1531,Aarav Bansal,Male,Finance,Auditor,Mumbai,Maharashtra,India,Riya Kapoor,2017-07-30,8.97,73538.0,Master'S,Travel_Rarely,21,4.0,5,4.0,,,,,True
1532,Ritu Saxena,Female,Human Resources,HR Business Partner,Lucknow,Uttar Pradesh,India,Rahul Chopra,2011-09-27,14.81,50903.0,Phd,Non-Travel,48,4.0,3,5.0,,,,,True
1533,Manish Rao,Male,Finance,Finance Manager,Mumbai,Maharashtra,India,Kavita Saxena,2018-05-03,8.21,66763.0,Master'S,Travel_Rarely,48,2.0,2,5.0,Present,0.0,,,True
1534,Priya Mehta,Female,Operations,Operations Manager,Chennai,Tamil Nadu,India,Suresh Patel,2010-02-15,15.77,54928.0,Bachelor'S,Non-Travel,23,5.0,2,1.0,Present,2.0,2025-11-23,Health Reasons,False
1535,Kirti Rao,Female,IT,Qa Engineer,Jaipur,Rajasthan,India,Rajesh Iyer,2022-08-02,3.96,65699.0,Phd,Travel_Frequently,50,5.0,2,3.0,,,,,True
1536,Sakshi Bansal,Female,Marketing,Marketing Manager,Lucknow,Uttar Pradesh,India,Preeti Sharma,2015-03-15,11.35,65376.0,Diploma,Travel_Rarely,28,1.0,5,3.0,,,,,True
1537,Rahul Saxena,Male,Operations,Operations Manager,Chennai,Tamil Nadu,India,Nisha Sharma,2020-08-22,5.91,41948.0,Bachelor'S,Travel_Rarely,36,4.0,4,2.0,Present,3.0,,,True
1538,Varun Malhotra,Male,IT,System Admin,Jaipur,Rajasthan,India,Shreya Mehta,2018-03-15,8.34,74416.0,High School,Travel_Rarely,24,3.0,1,1.0,Present,1.0,,,True
1539,Suresh Nair,Male,Sales,Territory Manager,Bangalore,Karnataka,India,Ritu Rao,2024-07-08,2.03,56062.0,Master'S,Travel_Frequently,30,1.0,2,3.0,Present,1.5,,,True
1540,Aarav Joshi,Male,Sales,Sales Manager,Bangalore,Karnataka,India,Nisha Agarwal,2013-12-20,12.58,59231.0,Phd,Non-Travel,42,2.0,1,2.0,Present,0.0,,,True
1541,Isha Tiwari,Female,IT,Software Engineer,Jaipur,Rajasthan,India,Kavya Iyer,2019-01-16,7.5,82917.0,Bachelor'S,Non-Travel,45,5.0,3,5.0,,,,,True
1542,Sanjay Nair,Male,IT,Software Engineer,Jaipur,Rajasthan,India,Sneha Kumar,2020-06-16,6.09,65069.0,Phd,Non-Travel,51,3.0,3,1.0,Present,3.0,,,True
1543,Sanjay Reddy,Male,Research & Development,R&D Manager,Chennai,Tamil Nadu,India,Ashok Tiwari,2018-07-05,8.04,76271.0,Bachelor'S,Travel_Rarely,6,2.0,3,4.0,,,,,True
