employee_id,employee_name,gender,hire_date,salary,education_level,business_travel,distance_from_home_km,job_title,department_name,city,state,country,manager_name
1538,Varun Malhotra,Male,2018-03-15,74416.0,High School,Travel_Rarely,24,System Admin,IT,Jaipur,Rajasthan,India,Shreya Mehta
1539,Suresh Nair,Male,2024-07-08,56062.0,Master'S,Travel_Frequently,30,Territory Manager,Sales,Bangalore,Karnataka,India,Ritu Rao
1540,Aarav Joshi,Male,2013-12-20,59231.0,Phd,Non-Travel,42,Sales Manager,Sales,Bangalore,Karnataka,India,Nisha Agarwal
1541,Isha Tiwari,Female,2019-01-16,82917.0,Bachelor'S,Non-Travel,45,Software Engineer,IT,Jaipur,Rajasthan,India,Kavya Iyer
1542,Sanjay Nair,Male,2020-06-16,65069.0,Phd,Non-Travel,51,Software Engineer,IT,Jaipur,Rajasthan,India,Sneha Kumar
1543,Sanjay Reddy,Male,2018-07-05,76271.0,Bachelor'S,Travel_Rarely,6,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Ashok Tiwari
1544,Isha Verma,Female,2025-10-01,52695.0,High School,Non-Travel,17,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Suresh Malhotra
1545,Nikhil Kumar,Male,2018-05-08,27498.0,Master'S,Travel_Rarely,22,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,
1546,Isha Kapoor,Female,2023-10-31,57668.0,Master'S,Non-Travel,15,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Kavita Saxena
1547,Kavita Nair,Female,2013-09-25,63816.0,High School,Travel_Rarely,51,Operations Executive,Operations,Chennai,Tamil Nadu,India,Preeti Kapoor
1548,Deepak Sharma,Male,2016-10-04,73034.0,High School,Non-Travel,23,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Preeti Saxena
1549,Nikhil Chopra,Male,2012-02-24,59548.0,Phd,Travel_Frequently,5,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Suresh Saxena
1550,Rahul Yadav,Male,2018-02-15,67776.0,Diploma,Travel_Rarely,6,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Kavya Iyer
1551,Shreya Chopra,Female,2019-06-17,46299.0,Master'S,Non-Travel,21,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Kavya Bansal
1552,Nikhil Chopra,Male,2015-10-20,54851.0,Bachelor'S,Non-Travel,28,Operations Manager,Operations,Chennai,Tamil Nadu,India,Shreya Kapoor
1553,Rohan Mehta,Male,2023-10-14,68455.0,Bachelor'S,Travel_Rarely,22,Accountant,Finance,Mumbai,Maharashtra,India,Ananya Reddy
1554,Isha Rao,Female,2020-01-08,76799.0,High School,Travel_Frequently,10,Qa Engineer,IT,Jaipur,Rajasthan,India,Shreya Kapoor
1555,Sakshi Iyer,Female,2017-04-29,51509.0,Bachelor'S,Travel_Rarely,2,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Preeti Kapoor
1556,Manish Singh,Male,2023-10-22,48785.0,Diploma,Travel_Frequently,43,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Suresh Malhotra
1557,Divya Sharma,Female,2012-11-29,56532.0,Phd,Travel_Frequently,46,Operations Manager,Operations,Chennai,Tamil Nadu,India,Suresh Patel
1558,Preeti Chopra,Female,2017-09-10,44797.0,Bachelor'S,Non-Travel,43,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Manish Kumar
1559,Neha Reddy,Female,2017-01-27,82341.0,Bachelor'S,Travel_Frequently,32,IT Manager,IT,Jaipur,Rajasthan,India,
1560,Sakshi Singh,Female,2022-10-20,44221.0,Phd,Travel_Rarely,50,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Sanjay Singh
1561,Ritu Saxena,Female,2020-05-28,51503.0,High School,Travel_Frequently,42,Operations Manager,Operations,Chennai,Tamil Nadu,India,Rohan Kapoor
1562,Ashok Iyer,Male,2022-10-19,82196.0,Phd,Travel_Frequently,33,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Divya Saxena
1563,Sneha Patel,Female,2017-03-28,55908.0,Phd,Travel_Frequently,54,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Preeti Sharma
1564,Neha Sharma,Female,2020-07-18,51367.0,High School,Travel_Rarely,53,Sales Associate,Sales,Bangalore,Karnataka,India,Shreya Kapoor
1565,Suresh Chopra,Male,2012-10-13,60000.0,Diploma,Travel_Rarely,14,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Preeti Kapoor
1566,Swati Iyer,Female,2025-06-16,53338.0,Diploma,Travel_Frequently,24,Finance Manager,Finance,Mumbai,Maharashtra,India,Divya Saxena
1567,Swati Kapoor,Female,2025-08-04,47000.0,Bachelor'S,Travel_Frequently,33,Accountant,Finance,Mumbai,Maharashtra,India,Vivaan Verma
1568,Suresh Kumar,Male,2020-11-19,65401.0,Diploma,Non-Travel,18,IT Manager,IT,Jaipur,Rajasthan,India,Sanjay Agarwal
1569,Suresh Bansal,Male,2010-04-10,44428.0,High School,Travel_Frequently,5,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,
1570,Aarav Kapoor,Male,2014-02-05,63841.0,High School,Travel_Frequently,54,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Suresh Malhotra
1571,Ananya Reddy,Female,2023-01-14,53382.0,Master'S,Travel_Rarely,13,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Riya Singh
1572,Kirti Sharma,Female,2019-12-06,63311.0,Master'S,Travel_Rarely,33,Operations Executive,Operations,Chennai,Tamil Nadu,India,Suresh Malhotra
1573,Preeti Iyer,Female,2022-08-03,73525.0,Master'S,Non-Travel,29,IT Manager,IT,Jaipur,Rajasthan,India,Suresh Patel
1574,Aditya Iyer,Male,2016-11-06,60770.0,Master'S,Non-Travel,40,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Pooja Singh
1575,Sakshi Malhotra,Female,2020-08-02,70548.0,Phd,Travel_Rarely,1,Accountant,Finance,Mumbai,Maharashtra,India,Suresh Saxena
1576,Kavya Kapoor,Female,2025-10-18,47000.0,Diploma,Travel_Frequently,33,Financial Analyst,Finance,Mumbai,Maharashtra,India,Nisha Singh
1577,Rajesh Bansal,Male,2024-10-15,39490.0,Bachelor'S,Travel_Frequently,24,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Kavya Kapoor
1578,Rajesh Malhotra,Male,2016-09-14,80908.0,High School,Non-Travel,51,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Ashok Tiwari
1579,Nisha Reddy,Female,2015-02-09,65308.0,Master'S,Travel_Rarely,52,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Kavya Bansal
1580,Priya Tiwari,Female,2017-05-03,62941.0,Phd,Travel_Frequently,55,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Riya Singh
1581,Vivaan Malhotra,Male,2013-05-31,77388.0,High School,Travel_Frequently,19,Auditor,Finance,Mumbai,Maharashtra,India,Sanjay Yadav
1582,Rajesh Malhotra,Male,2023-02-09,61806.0,Phd,Non-Travel,50,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Priya Chopra
1583,Vikram Saxena,Male,2017-01-27,84248.0,High School,Travel_Rarely,8,Software Engineer,IT,Jaipur,Rajasthan,India,Rahul Chopra
1584,Anil Verma,Male,2014-06-16,60000.0,Diploma,Travel_Rarely,48,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Kirti Chopra
1585,Arjun Gupta,Male,2021-05-30,74131.0,Master'S,Non-Travel,45,Qa Engineer,IT,Jaipur,Rajasthan,India,Suresh Patel
1586,Priya Nair,Female,2015-08-02,78828.0,Bachelor'S,Travel_Frequently,27,Software Engineer,IT,Jaipur,Rajasthan,India,Kavya Bansal
1587,Karan Joshi,Male,2014-07-30,56259.0,Master'S,Travel_Frequently,10,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,
1588,Karan Singh,Male,2012-01-25,59903.0,High School,Travel_Rarely,31,Territory Manager,Sales,Bangalore,Karnataka,India,Rajesh Iyer
1589,Sakshi Singh,Female,2022-10-24,47215.0,High School,Non-Travel,17,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Ritu Nair
1590,Kirti Agarwal,Female,2019-06-20,58745.0,Diploma,Non-Travel,41,Accountant,Finance,Mumbai,Maharashtra,India,Vikram Nair
1591,Priya Tiwari,Female,2014-03-19,54053.0,Bachelor'S,Travel_Rarely,22,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Shreya Mehta
1592,Preeti Kapoor,Female,2021-08-23,45506.0,High School,Travel_Frequently,46,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Preeti Sharma
1593,Preeti Gupta,Female,2021-06-17,71434.0,Diploma,Travel_Frequently,34,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Pooja Singh
1594,Suresh Patel,Male,2013-05-30,64354.0,Master'S,Travel_Rarely,9,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Sanjay Singh
1595,Riya Yadav,Female,2013-03-23,67000.0,Phd,Non-Travel,54,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Sneha Gupta
1596,Anil Singh,Male,2013-03-12,75929.0,Master'S,Non-Travel,35,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Neha Mehta
1597,Divya Verma,Female,2024-01-23,41539.0,Phd,Travel_Rarely,16,Operations Manager,Operations,Chennai,Tamil Nadu,India,Vikram Bansal
1598,Kavita Verma,Female,2016-03-09,49687.0,Master'S,Travel_Frequently,32,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Rajesh Iyer
1599,Preeti Yadav,Female,2010-12-11,59833.0,Phd,Travel_Rarely,46,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Shreya Chopra
1600,Kirti Agarwal,Female,2024-02-02,51675.0,Master'S,Travel_Frequently,30,Sales Associate,Sales,Bangalore,Karnataka,India,Suresh Rao
1601,Meera Iyer,Female,2011-01-27,80000.0,Master'S,Non-Travel,55,Auditor,Finance,Mumbai,Maharashtra,India,Sneha Kumar
1602,Rajesh Rao,Male,2019-02-09,45755.0,Bachelor'S,Non-Travel,21,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Ashok Nair
1603,Preeti Saxena,Female,2025-08-08,68341.0,Master'S,Travel_Rarely,7,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Rahul Chopra
1604,Sakshi Tiwari,Female,2010-12-01,67000.0,Diploma,Travel_Frequently,52,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Amit Patel
1605,Ashok Bansal,Male,2022-05-13,44554.0,Bachelor'S,Travel_Rarely,24,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Preeti Saxena
1606,Neha Kumar,Female,2022-01-27,86696.0,Diploma,Travel_Frequently,45,System Admin,IT,Jaipur,Rajasthan,India,Ananya Reddy
1607,Divya Tiwari,Female,2019-10-28,48869.0,Diploma,Travel_Frequently,23,Sales Associate,Sales,Bangalore,Karnataka,India,Kavita Saxena
1608,Ashok Bansal,Male,2014-10-29,47603.0,Phd,Travel_Rarely,1,Operations Executive,Operations,Chennai,Tamil Nadu,India,Shreya Malhotra
1609,Vivaan Yadav,Male,2014-05-14,46020.0,High School,Travel_Rarely,37,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Preeti Kapoor
1610,Swati Kumar,Female,2016-12-24,90000.0,High School,Travel_Rarely,49,System Admin,IT,Jaipur,Rajasthan,India,Kavya Bansal
1611,Varun Verma,Male,2010-01-15,90000.0,Diploma,Travel_Rarely,12,Software Engineer,IT,Jaipur,Rajasthan,India,Rohan Kapoor
1612,Ashok Joshi,Male,2013-12-25,78381.0,Bachelor'S,Travel_Rarely,44,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Sanjay Agarwal
1613,Riya Yadav,Female,2024-10-08,64873.0,Master'S,Travel_Rarely,3,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Rohan Joshi
1614,Siddharth Gupta,Male,2022-04-03,62407.0,Master'S,Travel_Rarely,36,Qa Engineer,IT,Jaipur,Rajasthan,India,Divya Saxena
1615,Ananya Agarwal,Female,2016-11-20,70000.0,Master'S,Travel_Rarely,35,Sales Manager,Sales,Bangalore,Karnataka,India,Sanjay Agarwal
1616,Siddharth Joshi,Male,2020-04-03,55444.0,Master'S,Travel_Frequently,8,Sales Manager,Sales,Bangalore,Karnataka,India,Kavya Iyer
1617,Isha Chopra,Female,2019-01-06,60147.0,Bachelor'S,Travel_Frequently,48,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Ashok Nair
1618,Sunita Nair,Female,2023-06-18,73000.0,Master'S,Non-Travel,35,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Ashok Nair
1619,Shreya Saxena,Female,2015-11-13,74846.0,High School,Travel_Rarely,7,Finance Manager,Finance,Mumbai,Maharashtra,India,Kirti Malhotra
1620,Vivaan Iyer,Male,2013-03-15,61788.0,High School,Travel_Rarely,17,Operations Manager,Operations,Chennai,Tamil Nadu,India,Amit Tiwari
1621,Anil Chopra,Male,2011-06-06,76336.0,Bachelor'S,Non-Travel,10,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Kirti Malhotra
1622,Manish Agarwal,Male,2017-03-20,62744.0,Phd,Non-Travel,49,Sales Manager,Sales,Bangalore,Karnataka,India,Pooja Singh
1623,Kirti Chopra,Female,2015-05-01,80000.0,Diploma,Travel_Frequently,47,Auditor,Finance,Mumbai,Maharashtra,India,Suresh Reddy
1624,Suresh Sharma,Male,2020-04-25,60083.0,Master'S,Travel_Frequently,29,Operations Executive,Operations,Chennai,Tamil Nadu,India,Sanjay Singh
1625,Sunita Kumar,Female,2025-12-25,61559.0,Bachelor'S,Non-Travel,26,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Sanjay Singh
1626,Sakshi Malhotra,Female,2017-07-29,54344.0,Diploma,Travel_Frequently,44,Sales Manager,Sales,Bangalore,Karnataka,India,Amit Tiwari
1627,Vikram Malhotra,Male,2012-12-05,77491.0,High School,Non-Travel,1,Qa Engineer,IT,Jaipur,Rajasthan,India,Riya Kapoor
1628,Rajesh Joshi,Male,2016-11-24,61443.0,High School,Non-Travel,10,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Sanjay Agarwal
1629,Isha Saxena,Female,2025-06-23,37019.0,Master'S,Non-Travel,38,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Manish Kumar
1630,Deepak Sharma,Male,2017-09-17,56982.0,Diploma,Travel_Rarely,46,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Riya Singh
1631,Priya Yadav,Female,2014-04-23,44797.0,Bachelor'S,Travel_Rarely,28,Operations Manager,Operations,Chennai,Tamil Nadu,India,Amit Patel
1632,Neha Mehta,Female,2010-03-29,60790.0,Bachelor'S,Travel_Frequently,55,Sales Manager,Sales,Bangalore,Karnataka,India,Manish Kumar
1633,Suresh Nair,Male,2015-12-25,62561.0,Diploma,Non-Travel,5,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,
1634,Vivaan Gupta,Male,2017-08-26,54904.0,Diploma,Travel_Frequently,6,Sales Executive,Sales,Bangalore,Karnataka,India,Priya Chopra
1635,Sneha Reddy,Female,2017-03-09,50920.0,Phd,Travel_Rarely,12,Sales Executive,Sales,Bangalore,Karnataka,India,Sanjay Joshi
1636,Kavya Saxena,Female,2011-09-13,57014.0,Bachelor'S,Travel_Rarely,17,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Amit Bansal
1637,Shreya Patel,Female,2011-05-10,67000.0,Bachelor'S,Travel_Frequently,5,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Pooja Singh
1638,Swati Joshi,Female,2020-12-20,43924.0,Master'S,Travel_Rarely,29,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Sneha Kumar
1639,Vikram Mehta,Male,2018-12-17,41035.0,Master'S,Travel_Rarely,22,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,
1640,Sneha Reddy,Female,2021-03-12,32640.0,Diploma,Travel_Rarely,52,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Shreya Malhotra
1641,Rajesh Rao,Male,2021-11-17,44287.0,Diploma,Travel_Rarely,45,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Sanjay Singh
1642,Divya Saxena,Female,2014-05-12,90000.0,Diploma,Travel_Frequently,31,IT Manager,IT,Jaipur,Rajasthan,India,Rohan Joshi
1643,Kavya Yadav,Female,2021-01-04,71199.0,Diploma,Non-Travel,31,Software Engineer,IT,Jaipur,Rajasthan,India,Suresh Malhotra
1644,Preeti Kumar,Female,2017-01-17,57202.0,Diploma,Travel_Frequently,19,Finance Manager,Finance,Mumbai,Maharashtra,India,Preeti Sharma
1645,Sanjay Nair,Male,2010-07-27,69984.0,Phd,Travel_Rarely,7,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Rahul Chopra
1646,Shreya Patel,Female,2012-10-12,78448.0,Bachelor'S,Non-Travel,21,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Kavya Bansal
1647,Kirti Tiwari,Female,2012-12-16,43787.0,Bachelor'S,Travel_Rarely,22,Sales Executive,Sales,Bangalore,Karnataka,India,Rahul Chopra
1648,Sunita Kumar,Female,2012-08-02,62487.0,Diploma,Non-Travel,3,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Nisha Sharma
1649,Siddharth Mehta,Male,2024-03-24,77005.0,Phd,Non-Travel,15,Qa Engineer,IT,Jaipur,Rajasthan,India,Vikram Nair
1650,Ritu Patel,Female,2024-01-29,49243.0,Bachelor'S,Travel_Rarely,8,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Vikram Nair
1651,Riya Patel,Female,2014-08-12,67000.0,Diploma,Travel_Rarely,14,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Preeti Sharma
1652,Rajesh Reddy,Male,2017-05-05,57796.0,Diploma,Travel_Frequently,7,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Nisha Agarwal
1653,Amit Sharma,Male,2022-09-28,58528.0,High School,Non-Travel,8,Auditor,Finance,Mumbai,Maharashtra,India,Sanjay Singh
1654,Aditya Sharma,Male,2012-07-11,47160.0,Diploma,Non-Travel,26,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Suresh Patel
1655,Kavita Patel,Female,2011-06-01,70000.0,Diploma,Travel_Frequently,29,Sales Executive,Sales,Bangalore,Karnataka,India,Kavya Bansal
1656,Preeti Bansal,Female,2018-03-02,61020.0,Bachelor'S,Non-Travel,38,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Sneha Kumar
1657,Kavya Bansal,Female,2023-07-04,44644.0,Bachelor'S,Travel_Frequently,10,Operations Manager,Operations,Chennai,Tamil Nadu,India,Kavya Iyer
1658,Gaurav Kumar,Male,2019-05-26,58504.0,Diploma,Travel_Rarely,8,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Rahul Chopra
1659,Ritu Chopra,Female,2019-02-25,60651.0,Phd,Travel_Rarely,10,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Vivaan Verma
1660,Shreya Reddy,Female,2010-05-13,65104.0,High School,Travel_Rarely,22,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Sneha Gupta
1661,Sakshi Tiwari,Female,2021-03-19,48383.0,Phd,Travel_Frequently,32,Sales Associate,Sales,Bangalore,Karnataka,India,Shreya Chopra
1662,Nikhil Nair,Male,2018-07-09,49641.0,Diploma,Travel_Rarely,7,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Nisha Malhotra
1663,Siddharth Kapoor,Male,2025-08-20,43073.0,Master'S,Non-Travel,3,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Ashok Nair
1664,Vivaan Reddy,Male,2010-02-16,55264.0,Phd,Non-Travel,46,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Sanjay Joshi
1665,Karan Kumar,Male,2021-02-16,62397.0,Master'S,Non-Travel,6,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Deepak Rao
1666,Ritu Iyer,Female,2013-08-20,80199.0,Phd,Non-Travel,13,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Riya Singh
1667,Suresh Verma,Male,2024-12-08,45343.0,Master'S,Travel_Rarely,14,Sales Executive,Sales,Bangalore,Karnataka,India,Vikram Nair
1668,Vikram Kumar,Male,2021-07-07,79552.0,Master'S,Travel_Rarely,50,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Kirti Chopra
1669,Sunita Kapoor,Female,2023-10-17,40000.0,High School,Travel_Frequently,2,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Pooja Singh
1670,Aarav Joshi,Male,2020-06-02,72896.0,Master'S,Travel_Frequently,36,Auditor,Finance,Mumbai,Maharashtra,India,Pooja Reddy
1671,Nikhil Mehta,Male,2021-08-06,59365.0,Bachelor'S,Travel_Frequently,13,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Ashok Nair
1672,Divya Nair,Female,2023-10-02,32000.0,Master'S,Travel_Frequently,12,Operations Executive,Operations,Chennai,Tamil Nadu,India,Amit Patel
1673,Arjun Yadav,Male,2021-02-23,70329.0,High School,Travel_Frequently,26,System Admin,IT,Jaipur,Rajasthan,India,Preeti Mehta
1674,Nisha Saxena,Female,2015-12-17,67887.0,Bachelor'S,Non-Travel,55,Auditor,Finance,Mumbai,Maharashtra,India,Riya Singh
1675,Aditya Malhotra,Male,2022-09-16,42468.0,Bachelor'S,Travel_Rarely,54,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Amit Tiwari
1676,Karan Chopra,Male,2012-01-17,63513.0,Phd,Non-Travel,15,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Preeti Sharma
1677,Kirti Yadav,Female,2011-11-03,53159.0,Master'S,Travel_Frequently,22,Operations Executive,Operations,Chennai,Tamil Nadu,India,Sanjay Yadav
1678,Sakshi Reddy,Female,2011-09-26,90000.0,Bachelor'S,Travel_Rarely,39,System Admin,IT,Jaipur,Rajasthan,India,Priya Chopra
1679,Vivaan Kapoor,Male,2017-09-28,60344.0,Bachelor'S,Non-Travel,11,Sales Associate,Sales,Bangalore,Karnataka,India,Preeti Saxena
1680,Aarav Chopra,Male,2015-02-16,90000.0,Master'S,Non-Travel,15,Software Engineer,IT,Jaipur,Rajasthan,India,Nisha Agarwal
1681,Ashok Verma,Male,2020-07-19,74744.0,Diploma,Non-Travel,50,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Suresh Malhotra
1682,Varun Patel,Male,2013-11-08,57986.0,Phd,Travel_Frequently,51,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Kavya Bansal
1683,Rahul Patel,Male,2013-01-18,70000.0,Phd,Travel_Frequently,37,Sales Executive,Sales,Bangalore,Karnataka,India,Preeti Sharma
1684,Isha Agarwal,Female,2010-10-26,60000.0,Bachelor'S,Non-Travel,49,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Divya Saxena
1685,Deepak Tiwari,Male,2015-06-26,66796.0,Diploma,Non-Travel,16,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Preeti Sharma
1686,Meera Verma,Female,2024-08-27,73510.0,High School,Travel_Rarely,13,Qa Engineer,IT,Jaipur,Rajasthan,India,Kavita Saxena
1687,Vikram Saxena,Male,2021-06-05,60729.0,Phd,Non-Travel,29,Financial Analyst,Finance,Mumbai,Maharashtra,India,Preeti Sharma
1688,Vikram Chopra,Male,2024-03-31,65420.0,Diploma,Travel_Rarely,37,Qa Engineer,IT,Jaipur,Rajasthan,India,Vivaan Verma
1689,Preeti Tiwari,Female,2011-06-27,80000.0,Master'S,Travel_Frequently,47,Accountant,Finance,Mumbai,Maharashtra,India,Vikram Bansal
1690,Kirti Saxena,Female,2013-06-28,88119.0,Master'S,Travel_Rarely,22,IT Manager,IT,Jaipur,Rajasthan,India,Divya Saxena
1691,Ananya Tiwari,Female,2013-04-27,71932.0,Bachelor'S,Travel_Frequently,26,Finance Manager,Finance,Mumbai,Maharashtra,India,Amit Bansal
1692,Ashok Bansal,Male,2019-02-08,62411.0,Master'S,Travel_Frequently,14,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Sanjay Yadav
1693,Rajesh Patel,Male,2012-04-04,77766.0,High School,Non-Travel,3,Qa Engineer,IT,Jaipur,Rajasthan,India,Preeti Sharma
1694,Kirti Gupta,Female,2017-05-28,63616.0,Master'S,Travel_Rarely,38,Sales Manager,Sales,Bangalore,Karnataka,India,Rohan Joshi
1695,Kavya Gupta,Female,2013-07-13,59248.0,Master'S,Travel_Frequently,20,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Rajesh Iyer
1696,Sanjay Mehta,Male,2013-05-03,65319.0,Bachelor'S,Travel_Frequently,16,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Pooja Singh
1697,Riya Bansal,Female,2018-10-07,59255.0,Bachelor'S,Non-Travel,53,Territory Manager,Sales,Bangalore,Karnataka,India,Priya Chopra
1698,Kirti Patel,Female,2019-04-30,45795.0,Diploma,Travel_Rarely,3,Sales Manager,Sales,Bangalore,Karnataka,India,Suresh Malhotra
1699,Anjali Sharma,Female,2013-04-25,67000.0,Diploma,Travel_Frequently,52,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Ritu Nair
1700,Preeti Kapoor,Female,2010-05-27,67722.0,Bachelor'S,Non-Travel,29,Territory Manager,Sales,Bangalore,Karnataka,India,Suresh Reddy
1701,Gaurav Nair,Male,2010-11-29,59255.0,Phd,Travel_Rarely,2,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Suresh Malhotra
1702,Sakshi Verma,Female,2021-12-24,50213.0,High School,Non-Travel,22,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Vikram Nair
1703,Amit Patel,Male,2013-08-18,68721.0,Diploma,Non-Travel,16,Finance Manager,Finance,Mumbai,Maharashtra,India,Suresh Patel
1704,Isha Singh,Female,2021-03-23,31688.0,Bachelor'S,Travel_Rarely,52,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Vikram Bansal
1705,Vivaan Patel,Male,2021-09-16,54775.0,Master'S,Travel_Frequently,50,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Kirti Chopra
1706,Kirti Gupta,Female,2020-04-08,62238.0,Bachelor'S,Travel_Rarely,48,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Neha Mehta
1707,Vikram Singh,Male,2022-06-01,37925.0,Master'S,Non-Travel,55,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Shreya Kapoor
1708,Amit Chopra,Male,2019-03-30,84969.0,Diploma,Non-Travel,34,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Sneha Kumar
1709,Amit Mehta,Male,2022-12-05,57000.0,Phd,Travel_Frequently,35,Software Engineer,IT,Jaipur,Rajasthan,India,Vikram Bansal
1710,Ananya Rao,Female,2011-03-03,65000.0,Phd,Travel_Rarely,11,Operations Manager,Operations,Chennai,Tamil Nadu,India,Sneha Gupta
1711,Rajesh Patel,Male,2010-05-18,85000.0,Diploma,Travel_Frequently,16,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Aditya Verma
1712,Siddharth Rao,Male,2023-04-02,69141.0,High School,Travel_Rarely,38,System Admin,IT,Jaipur,Rajasthan,India,Pooja Reddy
1713,Gaurav Singh,Male,2010-11-26,67089.0,Diploma,Travel_Frequently,1,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Vivaan Verma
