employee_id,employee_name,gender,hire_date,salary,education_level,business_travel,distance_from_home_km,job_title,department_name,city,state,country,manager_name,latest_history_start,latest_history_end,latest_review_date,performance_rating,job_satisfaction,work_life_balance,latest_attendance_date,latest_attendance_status,overtime_hours,exit_date,exit_reason,is_active
1358,Nikhil Sharma,Male,2022-06-05,43842.0,Phd,Non-Travel,24,Operations Executive,Operations,Chennai,Tamil Nadu,India,Nisha Agarwal,2024-03-18,,2025-11-06,4.0,4,2.0,,,,,,True
1359,Preeti Kapoor,Female,2020-06-03,56742.0,Master'S,Travel_Frequently,14,Sales Executive,Sales,Bangalore,Karnataka,India,Sanjay Joshi,2020-06-03,,2024-08-23,,2,4.0,2026-07-10,Present,0.0,,,True
1360,Sanjay Gupta,Male,2022-06-25,39452.0,Master'S,Non-Travel,43,Operations Executive,Operations,Chennai,Tamil Nadu,India,Kirti Chopra,2022-06-25,,2025-11-12,3.0,3,4.0,2026-07-10,Work From Home,2.0,,,True
1361,Priya Kumar,Female,2010-03-20,70000.0,High School,Non-Travel,54,Sales Associate,Sales,Bangalore,Karnataka,India,Kavya Bansal,2012-04-22,,2024-04-06,,1,1.0,2026-07-10,Work From Home,1.5,,,True
1362,Sakshi Joshi,Female,2012-10-19,65000.0,High School,Travel_Frequently,20,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Vikram Nair,2012-10-19,,2024-12-08,2.0,1,3.0,2026-07-10,Work From Home,3.0,,,True
1363,Ananya Nair,Female,2023-08-05,38531.0,Phd,Travel_Frequently,12,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Vikram Nair,2023-08-05,,2024-06-17,5.0,5,1.0,,,,2024-11-18,Not Specified,False
1364,Kirti Iyer,Female,2010-07-09,80000.0,High School,Travel_Rarely,55,Accountant,Finance,Mumbai,Maharashtra,India,Sanjay Joshi,2013-01-03,,2026-03-12,5.0,1,4.0,,,,,,True
1365,Swati Joshi,Female,2016-03-26,65969.0,Master'S,Non-Travel,13,Sales Manager,Sales,Bangalore,Karnataka,India,Suresh Reddy,2016-03-26,,2026-09-09,2.0,4,1.0,2026-07-10,Present,1.5,,,True
1366,Rohan Bansal,Male,2024-01-18,40509.0,Diploma,Travel_Frequently,40,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Riya Kapoor,2024-01-18,,2023-02-14,5.0,4,2.0,,,,,,True
1367,Vivaan Verma,Male,2025-07-21,48251.0,Phd,Travel_Rarely,55,Sales Associate,Sales,Bangalore,Karnataka,India,Preeti Sharma,2025-07-21,,2021-03-23,,2,4.0,,,,2026-02-04,Personal Reasons,False
1368,Ashok Yadav,Male,2020-05-30,54277.0,Diploma,Non-Travel,1,Sales Associate,Sales,Bangalore,Karnataka,India,Shreya Chopra,2020-05-30,,2026-01-23,2.0,3,4.0,,,,,,True
1369,Gaurav Kumar,Male,2020-10-18,64378.0,Bachelor'S,Travel_Frequently,35,Finance Manager,Finance,Mumbai,Maharashtra,India,Kavya Bansal,2020-10-18,,2026-07-13,4.0,2,4.0,2026-07-10,Present,1.0,,,True
1370,Shreya Joshi,Female,2015-04-29,55628.0,Bachelor'S,Travel_Frequently,31,Sales Manager,Sales,Bangalore,Karnataka,India,Suresh Patel,2015-04-29,,2025-09-12,1.0,3,4.0,2026-07-10,Work From Home,0.0,,,True
1371,Kirti Tiwari,Female,2017-05-16,78934.0,Diploma,Travel_Frequently,14,IT Manager,IT,Jaipur,Rajasthan,India,Deepak Rao,2019-10-17,,2026-03-03,5.0,4,,2026-07-10,Present,1.5,2023-09-15,Not Specified,False
1372,Sunita Reddy,Female,2010-03-23,65000.0,Diploma,Non-Travel,15,Operations Executive,Operations,Chennai,Tamil Nadu,India,Vikram Nair,2010-03-23,,2024-04-05,5.0,2,5.0,2026-07-10,Present,1.5,,,True
1373,Karan Reddy,Male,2015-11-15,60790.0,Diploma,Travel_Rarely,43,Sales Manager,Sales,Bangalore,Karnataka,India,Preeti Sharma,2018-01-18,,2024-10-13,2.0,5,4.0,2026-07-10,Present,0.0,,,True
1374,Neha Singh,Female,2014-04-03,85000.0,Diploma,Travel_Rarely,51,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Shreya Chopra,2014-04-03,,2026-07-01,1.0,2,4.0,2026-07-10,Absent,0.0,,,True
1375,Kavya Agarwal,Female,2011-10-29,60000.0,Master'S,Travel_Rarely,46,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Kirti Malhotra,2011-10-29,,2024-10-04,5.0,5,1.0,2026-07-10,Leave,0.0,,,True
1376,Swati Nair,Female,2010-10-27,57433.0,Bachelor'S,Travel_Frequently,6,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Ritu Rao,2010-10-27,,2023-12-21,2.0,2,2.0,2026-07-10,Present,1.0,,,True
1377,Sneha Tiwari,Female,2023-12-07,55870.0,Bachelor'S,Travel_Rarely,6,Sales Associate,Sales,Bangalore,Karnataka,India,Suresh Reddy,2023-12-07,,2022-02-16,4.0,1,3.0,,,,,,True
1378,Amit Iyer,Male,2022-04-01,49885.0,Diploma,Travel_Rarely,1,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Ananya Reddy,2022-04-01,,2022-11-15,2.0,4,,,,,2024-04-27,Personal Reasons,False
1379,Sunita Tiwari,Female,2021-07-01,70000.0,Phd,Travel_Frequently,53,Sales Associate,Sales,Bangalore,Karnataka,India,Riya Kapoor,2023-02-28,,2025-11-14,2.0,4,3.0,,,,,,True
1380,Manish Malhotra,Male,2022-07-11,47537.0,Diploma,Travel_Rarely,44,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Preeti Kapoor,2022-07-11,,2025-11-02,3.0,1,1.0,,,,,,True
1381,Anjali Tiwari,Female,2013-06-13,57909.0,Master'S,Travel_Frequently,25,Sales Executive,Sales,Bangalore,Karnataka,India,Amit Patel,2013-06-13,,2026-05-07,1.0,3,3.0,2026-07-10,Present,2.0,,,True
1382,Shreya Gupta,Female,2022-05-27,61393.0,Diploma,Travel_Rarely,43,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Ashok Tiwari,2022-05-27,,2025-04-28,4.0,1,2.0,2026-07-10,Present,2.0,,,True
1383,Karan Mehta,Male,2022-01-12,32000.0,Master'S,Travel_Frequently,37,Operations Executive,Operations,Chennai,Tamil Nadu,India,Neha Mehta,2022-01-12,,2025-09-30,1.0,2,4.0,,,,,,True
1384,Divya Reddy,Female,2011-06-09,63441.0,High School,Travel_Frequently,30,Sales Manager,Sales,Bangalore,Karnataka,India,Shreya Mehta,2011-06-09,,2025-12-16,3.0,4,5.0,,,,,,True
1385,Sakshi Patel,Female,2019-09-10,44184.0,Phd,Travel_Frequently,5,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Sanjay Yadav,2021-01-22,,2023-08-17,1.0,1,1.0,,,,2026-07-26,Relocation,False
1386,Kavita Saxena,Female,2012-05-11,64466.0,Master'S,Travel_Rarely,48,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Deepak Rao,2012-05-11,,2024-10-08,4.0,1,2.0,2026-07-10,Leave,2.0,,,True
1387,Pooja Kumar,Female,2020-05-07,77005.0,High School,Non-Travel,12,Qa Engineer,IT,Jaipur,Rajasthan,India,Nisha Sharma,2021-12-26,,2026-12-14,2.0,1,5.0,2026-07-10,Present,0.0,,,True
1388,Rohan Nair,Male,2013-12-28,85000.0,High School,Travel_Frequently,20,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Neha Mehta,2015-01-29,,2025-02-09,2.0,1,2.0,2026-07-10,Present,1.0,,,True
1389,Riya Iyer,Female,2012-01-19,78742.0,Diploma,Travel_Rarely,33,System Admin,IT,Jaipur,Rajasthan,India,Rahul Chopra,2013-11-23,,2026-03-27,4.0,2,3.0,2026-07-10,Present,0.0,,,True
1390,Ashok Reddy,Male,2014-10-18,52990.0,Bachelor'S,Travel_Rarely,3,Operations Executive,Operations,Chennai,Tamil Nadu,India,Rohan Joshi,2014-10-18,,2026-11-06,3.0,2,2.0,,,,,,True
1391,Pooja Saxena,Female,2023-06-16,57419.0,Bachelor'S,Non-Travel,22,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Sanjay Yadav,2023-06-16,,2022-05-02,2.0,1,5.0,2026-07-10,Work From Home,0.0,,,True
1392,Siddharth Tiwari,Male,2023-10-29,52987.0,Diploma,Travel_Rarely,14,Sales Manager,Sales,Bangalore,Karnataka,India,Ashok Tiwari,2023-10-29,,2026-01-26,2.0,2,3.0,2026-07-10,Present,1.5,,,True
1393,Anjali Kumar,Female,2010-11-21,67907.0,High School,Travel_Frequently,45,Finance Manager,Finance,Mumbai,Maharashtra,India,Shreya Kapoor,2010-11-21,,2025-12-19,2.0,2,1.0,,,,,,True
1394,Isha Kapoor,Female,2011-07-28,70000.0,Diploma,Travel_Frequently,6,Sales Executive,Sales,Bangalore,Karnataka,India,Ritu Rao,2011-07-28,,2023-03-16,5.0,1,1.0,2026-07-10,Present,0.0,,,True
1395,Rahul Malhotra,Male,2016-05-26,84632.0,Master'S,Travel_Frequently,48,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Nisha Malhotra,2016-05-26,,2026-07-18,4.0,5,5.0,2026-07-10,A,3.0,,,True
1396,Priya Chopra,Female,2022-01-18,42965.0,Diploma,Non-Travel,10,Operations Manager,Operations,Chennai,Tamil Nadu,India,Preeti Kapoor,2023-12-07,,2025-06-13,5.0,1,4.0,,,,,,True
1397,Swati Chopra,Female,2018-08-13,38167.0,Master'S,Travel_Frequently,23,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Vikram Nair,2020-05-07,,2023-09-25,4.0,5,,2026-07-10,Work From Home,1.0,,,True
1398,Anil Malhotra,Male,2010-10-10,73000.0,Diploma,Non-Travel,39,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Preeti Sharma,2010-10-10,,2024-07-08,2.0,1,,,,,,,True
1399,Vivaan Chopra,Male,2014-03-27,57531.0,Master'S,Non-Travel,41,Operations Executive,Operations,Chennai,Tamil Nadu,India,Sanjay Agarwal,2014-03-27,,2021-11-11,,4,5.0,2026-07-10,Leave,2.0,,,True
1400,Riya Chopra,Female,2021-01-11,80000.0,Diploma,Travel_Rarely,12,Financial Analyst,Finance,Mumbai,Maharashtra,India,Rohan Kapoor,2023-03-04,,2026-05-16,5.0,2,1.0,2026-07-10,Present,3.0,,,True
1401,Karan Reddy,Male,2014-04-21,50589.0,High School,Non-Travel,22,Sales Manager,Sales,Bangalore,Karnataka,India,Manish Kumar,2017-01-09,,2026-04-26,3.0,1,1.0,,,,2023-11-16,Not Specified,False
1402,Rohan Verma,Male,2023-01-24,55399.0,Master'S,Travel_Rarely,39,Financial Analyst,Finance,Mumbai,Maharashtra,India,Ritu Rao,2023-01-24,,2021-04-23,1.0,5,3.0,,,,,,True
1403,Sneha Joshi,Female,2017-05-29,53913.0,Bachelor'S,Travel_Rarely,29,Operations Executive,Operations,Chennai,Tamil Nadu,India,Kirti Malhotra,2017-05-29,,2026-04-20,3.0,2,3.0,,,,,,True
1404,Riya Sharma,Female,2018-01-29,78053.0,Bachelor'S,Travel_Rarely,43,Software Engineer,IT,Jaipur,Rajasthan,India,Vikram Bansal,2020-05-02,,2023-09-13,5.0,5,2.0,2026-07-10,Present,1.0,2023-06-17,Retirement,False
1405,Sakshi Reddy,Female,2021-03-03,64437.0,Phd,Non-Travel,14,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Kavita Saxena,2021-03-03,,2026-07-19,5.0,2,1.0,,,,2023-10-08,Personal Reasons,False
1406,Manish Sharma,Male,2016-04-15,80348.0,High School,Non-Travel,37,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Pooja Reddy,2019-05-09,,2024-03-28,2.0,4,2.0,2026-07-10,Present,0.0,,,True
1407,Sunita Saxena,Female,2012-08-05,52368.0,Master'S,Travel_Frequently,1,Operations Executive,Operations,Chennai,Tamil Nadu,India,Sneha Kumar,2012-08-05,,2022-12-22,3.0,4,4.0,2026-07-10,Present,0.0,,,True
1408,Kavita Mehta,Female,2024-11-20,66318.0,Master'S,Non-Travel,39,System Admin,IT,Jaipur,Rajasthan,India,Suresh Reddy,2024-11-20,,2022-12-15,4.0,1,1.0,,,,,,True
1409,Ashok Mehta,Male,2025-11-05,56981.0,Diploma,Travel_Frequently,48,Financial Analyst,Finance,Mumbai,Maharashtra,India,Rohan Joshi,2025-11-05,,2025-06-14,2.0,5,2.0,,,,2026-04-04,Personal Reasons,False
1410,Sunita Rao,Female,2018-10-19,75712.0,Diploma,Travel_Rarely,7,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Ritu Rao,2018-10-19,,2026-09-23,3.0,4,5.0,2026-07-10,Present,0.0,2023-06-28,Relocation,False
1411,Sanjay Kapoor,Male,2025-08-11,67065.0,High School,Travel_Rarely,28,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Amit Tiwari,2025-08-11,,2023-07-23,3.0,4,4.0,2026-07-10,Present,1.5,,,True
1412,Swati Patel,Female,2024-07-31,38920.0,Master'S,Travel_Rarely,53,Sales Executive,Sales,Bangalore,Karnataka,India,Rohan Kapoor,2024-07-31,,2023-12-19,3.0,1,3.0,2026-07-10,Present,2.0,2025-01-10,Not Specified,False
1413,Priya Singh,Female,2024-12-31,34000.0,Master'S,Travel_Frequently,45,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Rohan Kapoor,2024-12-31,,2023-02-28,5.0,1,4.0,2026-07-10,Wfh,0.0,,,True
1414,Varun Patel,Male,2022-06-22,56303.0,Diploma,Non-Travel,39,Operations Executive,Operations,Chennai,Tamil Nadu,India,Riya Singh,2024-09-04,,2025-06-29,5.0,1,5.0,2026-07-10,Present,3.0,,,True
1415,Pooja Verma,Female,2013-08-13,82035.0,High School,Travel_Rarely,3,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Suresh Saxena,2013-08-13,,2026-11-03,3.0,3,5.0,,,,,,True
1416,Kavya Tiwari,Female,2021-09-21,36220.0,Diploma,Non-Travel,9,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Vikram Nair,2021-09-21,,2025-09-07,3.0,3,4.0,2026-07-10,Present,2.0,2025-05-14,Personal Reasons,False
1417,Ashok Malhotra,Male,2024-07-28,57339.0,Bachelor'S,Travel_Frequently,24,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Aditya Verma,2025-11-17,,2026-03-04,4.0,3,1.0,,,,,,True
1418,Manish Kumar,Male,2010-08-01,89855.0,Bachelor'S,Non-Travel,52,Qa Engineer,IT,Jaipur,Rajasthan,India,Preeti Saxena,2010-08-01,,2024-06-03,4.0,5,4.0,,,,,,True
1419,Anil Singh,Male,2020-12-24,59756.0,Master'S,Travel_Rarely,52,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Kirti Chopra,2020-12-24,,2021-08-08,5.0,4,5.0,,,,2023-03-29,Compensation,False
1420,Swati Tiwari,Female,2025-05-27,62225.0,Diploma,Travel_Rarely,46,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Pooja Singh,2025-05-27,,2022-12-05,1.0,1,4.0,2026-07-10,Present,0.0,2026-11-13,Better Opportunity,False
1421,Ritu Rao,Female,2015-02-18,80000.0,High School,Travel_Frequently,4,Auditor,Finance,Mumbai,Maharashtra,India,Amit Patel,2019-04-21,,2021-05-31,4.0,1,5.0,2026-07-10,Present,0.0,,,True
1422,Manish Agarwal,Male,2021-07-20,81509.0,Master'S,Travel_Frequently,23,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Priya Chopra,2021-07-20,,2024-09-25,3.0,5,3.0,,,,,,True
1423,Ashok Kapoor,Male,2011-09-08,80282.0,Bachelor'S,Travel_Frequently,55,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Riya Singh,2011-09-08,,2022-05-22,3.0,2,2.0,2026-07-10,Present,3.0,,,True
1424,Divya Reddy,Female,2016-11-02,67312.0,Phd,Travel_Rarely,20,Sales Associate,Sales,Bangalore,Karnataka,India,Vivaan Verma,2016-11-02,,2024-01-21,3.0,1,3.0,2026-07-10,Present,1.5,2022-04-22,Compensation,False
1425,Anil Joshi,Male,2021-01-13,58402.0,Master'S,Travel_Rarely,20,Sales Executive,Sales,Bangalore,Karnataka,India,Suresh Reddy,2022-11-26,,2025-06-07,4.0,2,1.0,,,,,,True
1426,Pooja Kapoor,Female,2017-12-07,49879.0,Bachelor'S,Non-Travel,43,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Shreya Mehta,2020-01-10,,2026-11-06,5.0,3,4.0,2026-07-10,Present,2.0,,,True
1427,Pooja Malhotra,Female,2025-04-16,29134.0,High School,Non-Travel,10,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Riya Singh,2026-02-19,,2026-03-03,5.0,4,2.0,,,,,,True
1428,Rajesh Malhotra,Male,2016-06-29,65545.0,Bachelor'S,Travel_Frequently,53,Sales Associate,Sales,Bangalore,Karnataka,India,Kavya Bansal,2018-08-24,,2026-09-13,2.0,1,1.0,,,,,,True
1429,Siddharth Yadav,Male,2024-02-09,72096.0,High School,Travel_Rarely,34,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Vikram Bansal,2024-02-09,,2024-01-13,2.0,1,2.0,,,,2026-01-28,Personal Reasons,False
1430,Kavita Bansal,Female,2011-02-28,53993.0,High School,Non-Travel,19,Sales Associate,Sales,Bangalore,Karnataka,India,Vivaan Verma,2011-02-28,,2024-06-23,1.0,3,1.0,,,,,,True
1431,Amit Bansal,Male,2012-07-02,79623.0,Phd,Travel_Rarely,16,IT Manager,IT,Jaipur,Rajasthan,India,Shreya Chopra,2014-04-16,,2025-09-03,5.0,3,1.0,,,,,,True
1432,Vikram Yadav,Male,2025-10-21,34000.0,Diploma,Non-Travel,13,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Aditya Verma,2025-10-21,,2026-07-21,5.0,3,3.0,,,,,,True
1433,Meera Kapoor,Female,2019-05-26,50542.0,Diploma,Travel_Rarely,44,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Preeti Sharma,2019-05-26,,2026-03-30,5.0,1,1.0,,,,2026-04-14,Not Specified,False
1434,Ritu Chopra,Female,2014-02-16,65000.0,Phd,Travel_Rarely,55,Operations Manager,Operations,Chennai,Tamil Nadu,India,Aditya Verma,2014-02-16,,2024-08-23,3.0,1,2.0,,,,,,True
1435,Rahul Verma,Male,2024-05-06,63290.0,Phd,Non-Travel,42,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Amit Patel,2026-02-07,,2023-01-13,2.0,5,3.0,,,,,,True
1436,Varun Nair,Male,2016-08-12,75469.0,Phd,Travel_Frequently,48,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Shreya Kapoor,2016-08-12,,2025-04-15,,4,2.0,2026-07-10,Present,1.5,,,True
1437,Deepak Iyer,Male,2023-01-17,83252.0,Master'S,Travel_Rarely,12,IT Manager,IT,Jaipur,Rajasthan,India,Vikram Bansal,2026-05-23,,2021-03-08,5.0,5,2.0,2026-07-10,Present,1.0,,,True
1438,Sanjay Sharma,Male,2018-11-04,55490.0,High School,Non-Travel,25,Accountant,Finance,Mumbai,Maharashtra,India,Aditya Verma,2020-01-30,,2025-03-31,3.0,4,2.0,2026-07-10,Present,2.0,,,True
1439,Vikram Iyer,Male,2010-03-18,52861.0,Master'S,Travel_Rarely,22,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Ashok Nair,2010-03-18,,2026-11-28,2.0,4,1.0,,,,,,True
1440,Preeti Singh,Female,2022-03-20,51024.0,Bachelor'S,Travel_Frequently,25,Sales Executive,Sales,Bangalore,Karnataka,India,Rahul Chopra,2023-02-26,,2025-01-22,5.0,3,1.0,,,,2023-10-30,Relocation,False
1441,Isha Singh,Female,2018-01-06,63845.0,Bachelor'S,Non-Travel,44,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Kirti Malhotra,2019-10-21,,2026-11-13,3.0,5,5.0,,,,,,True
1442,Meera Singh,Female,2018-04-12,67116.0,Master'S,Travel_Frequently,51,Auditor,Finance,Mumbai,Maharashtra,India,Shreya Malhotra,2019-05-11,,2025-09-25,5.0,3,5.0,2026-07-10,Present,2.0,,,True
1443,Divya Kumar,Female,2018-08-21,37300.0,Diploma,Travel_Rarely,36,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Kavya Bansal,2020-08-19,,2026-11-13,,2,4.0,2026-07-10,Work From Home,0.0,,,True
1444,Anil Gupta,Male,2014-12-02,56707.0,Bachelor'S,Travel_Rarely,30,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Rahul Chopra,2017-01-11,,2022-07-13,1.0,5,5.0,2026-07-10,P,1.0,,,True
1445,Sneha Reddy,Female,2013-02-02,57729.0,Master'S,Non-Travel,2,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Suresh Patel,2014-12-17,,2025-07-05,4.0,4,3.0,,,,,,True
1446,Gaurav Malhotra,Male,2013-02-21,85000.0,High School,Non-Travel,42,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,,2013-02-21,,2025-09-12,1.0,4,4.0,2026-07-10,Present,1.0,2022-01-10,Personal Reasons,False
1447,Anil Malhotra,Male,2015-10-15,54050.0,Diploma,Travel_Frequently,4,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Sneha Gupta,2018-06-14,,2026-09-01,,4,3.0,,,,,,True
1448,Deepak Bansal,Male,2018-07-14,69476.0,High School,Travel_Rarely,11,Qa Engineer,IT,Jaipur,Rajasthan,India,Preeti Kapoor,2020-11-12,,2024-02-14,4.0,3,,2026-07-10,Present,1.5,,,True
1449,Riya Saxena,Female,2016-01-15,59628.0,Bachelor'S,Travel_Frequently,13,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Rahul Chopra,2017-10-11,,2024-09-18,,4,5.0,,,,,,True
1450,Aditya Mehta,Male,2021-04-06,39424.0,High School,Travel_Frequently,15,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Preeti Sharma,2021-04-06,,2023-10-19,5.0,5,1.0,2026-07-10,Present,2.0,,,True
1451,Siddharth Agarwal,Male,2012-12-10,84886.0,Phd,Non-Travel,37,Qa Engineer,IT,Jaipur,Rajasthan,India,Ritu Nair,2012-12-10,,2021-12-13,3.0,1,,2026-07-10,Present,3.0,,,True
1452,Sanjay Saxena,Male,2013-10-22,67000.0,Bachelor'S,Travel_Frequently,9,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Kavita Saxena,2013-10-22,,2024-09-27,2.0,1,5.0,2026-07-10,Present,0.0,,,True
1453,Shreya Chopra,Female,2019-11-21,42075.0,High School,Travel_Frequently,4,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Sanjay Joshi,2021-07-26,,2026-11-18,2.0,4,4.0,,,,,,True
1454,Vikram Singh,Male,2022-10-15,64641.0,Master'S,Non-Travel,12,Auditor,Finance,Mumbai,Maharashtra,India,Rohan Joshi,2022-10-15,,2024-02-27,2.0,2,2.0,,,,,,True
1455,Riya Chopra,Female,2017-09-06,74031.0,Diploma,Travel_Frequently,3,Software Engineer,IT,Jaipur,Rajasthan,India,Shreya Malhotra,2019-03-22,,2025-03-27,5.0,2,5.0,,,,,,True
1456,Kavita Bansal,Female,2010-07-07,65689.0,Master'S,Travel_Frequently,14,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Kavya Bansal,2012-11-05,,2025-01-03,1.0,4,3.0,,,,,,True
1457,Manish Mehta,Male,2017-11-01,67187.0,High School,Travel_Frequently,13,Accountant,Finance,Mumbai,Maharashtra,India,Manish Kumar,2019-11-02,,2026-09-18,4.0,5,3.0,,,,,,True
1458,Anjali Sharma,Female,2021-03-15,59707.0,Diploma,Travel_Frequently,38,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Nisha Agarwal,2022-12-30,,2026-07-24,5.0,3,4.0,2026-07-10,Present,1.0,,,True
1459,Preeti Patel,Female,2025-03-30,53913.0,Master'S,Travel_Rarely,27,Operations Executive,Operations,Chennai,Tamil Nadu,India,Deepak Rao,2025-03-30,,2026-03-23,1.0,4,2.0,,,,,,True
1460,Pooja Patel,Female,2013-12-20,44263.0,High School,Non-Travel,6,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Ritu Nair,2013-12-20,,2026-04-14,2.0,2,1.0,,,,2026-09-11,Health Reasons,False
1461,Sakshi Saxena,Female,2016-07-02,67000.0,Master'S,Travel_Frequently,46,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Riya Kapoor,2016-07-02,,2025-03-07,5.0,4,1.0,2026-07-10,Present,0.0,,,True
1462,Siddharth Rao,Male,2019-04-21,70617.0,Phd,Travel_Rarely,22,Finance Manager,Finance,Mumbai,Maharashtra,India,Rohan Joshi,2019-04-21,,2025-09-28,2.0,3,3.0,2026-07-10,Present,1.5,,,True
1463,Riya Yadav,Female,2012-11-21,54867.0,Diploma,Non-Travel,41,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Rajesh Iyer,2013-09-21,,2021-10-15,,1,5.0,,,,,,True
1464,Preeti Patel,Female,2012-02-04,78742.0,High School,Travel_Rarely,41,System Admin,IT,Jaipur,Rajasthan,India,Manish Kumar,2012-02-04,,2025-06-23,,3,5.0,,,,,,True
1465,Sanjay Reddy,Male,2015-11-04,63136.0,Phd,Non-Travel,10,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Ritu Rao,2016-07-22,,2021-11-10,4.0,3,3.0,,,,,,True
1466,Meera Reddy,Female,2011-08-26,60559.0,Bachelor'S,Non-Travel,43,Operations Executive,Operations,Chennai,Tamil Nadu,India,Rohan Kapoor,2011-08-26,,2026-09-23,3.0,4,4.0,2026-07-10,Present,1.5,,,True
1467,Meera Bansal,Female,2015-09-16,66150.0,High School,Non-Travel,15,Sales Manager,Sales,Bangalore,Karnataka,India,Amit Patel,2016-07-20,,2025-03-16,3.0,1,3.0,,,,,,True
1468,Swati Reddy,Female,2021-02-13,56172.0,Phd,Non-Travel,51,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Shreya Chopra,2021-02-13,,2025-09-26,3.0,2,4.0,2026-07-10,Present,0.0,2022-05-27,Compensation,False
1469,Kavita Yadav,Female,2012-05-31,71936.0,Bachelor'S,Travel_Rarely,19,Finance Manager,Finance,Mumbai,Maharashtra,India,Amit Bansal,2013-10-15,,2021-12-28,1.0,5,3.0,,,,,,True
1470,Sunita Sharma,Female,2014-03-04,55935.0,Bachelor'S,Travel_Rarely,37,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Priya Chopra,2014-03-04,,2026-08-12,5.0,3,1.0,,,,,,True
1471,Shreya Yadav,Female,2022-08-01,51717.0,Bachelor'S,Non-Travel,4,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Sneha Kumar,2023-03-12,,2021-01-11,3.0,2,3.0,2026-07-10,Present,3.0,,,True
1472,Pooja Singh,Female,2017-05-01,30384.0,Master'S,Travel_Frequently,34,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Nisha Sharma,2018-09-28,,2022-11-13,5.0,2,,2026-07-10,Present,0.0,,,True
1473,Manish Rao,Male,2017-10-03,56041.0,High School,Travel_Frequently,7,Finance Manager,Finance,Mumbai,Maharashtra,India,Kavya Bansal,2019-08-28,,2025-09-10,2.0,3,3.0,2026-07-10,Present,1.0,,,True
1474,Rajesh Malhotra,Male,2014-04-15,73000.0,High School,Non-Travel,20,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Riya Kapoor,2014-04-15,,2025-03-17,5.0,3,1.0,,,,,,True
